name,address,city,state,zip_code,county,license_number,phone,email,provider_type_raw,type,ages_served_raw,age_min_months,age_max_months,age_range_min,age_range_max,capacity,slug,source,source_url,source_as_of_date,is_verified_by_gov,is_profile_public,lat,lng,geocode_status
My Little Gan,"720 Monroe Street, Suite E107",Hoboken,NJ,07030,Hudson,161100161,+12013865222,office@mylittlegan.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,107.0,my-little-gan-hoboken-nj-f72de1,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
C.A.S.P.E.R. Program- P.S. #3,111 Bright Street,Jersey City,NJ,07302,Hudson,161100036,+12013151080,lmedina1@jcboe.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,250.0,c-a-s-p-e-r-program-p-s-3-jersey-city-nj-a463a9,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Tessa International School,720 Monroe Street Suite E105-106,Hoboken,NJ,07030,Hudson,161000091,+12017555585,ibonneau@tessais.org,Child Care Center,daycare,0 - 13 years,0,156,0,156,314.0,tessa-international-school-hoboken-nj-70492a,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Think and Wonder Child Care Center and Preschool,106 70Th Street,Guttenberg,NJ,07093,Hudson,160800185,+12017582308,thinkandwonderfuldaycare@gmail.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,20.0,think-and-wonder-child-care-center-and-preschool-guttenberg-nj-90ef11,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Blessing Child Day Care Center,610 61St Street,West New York,NJ,07093,Hudson,160800165,+12017587875,theblessedchild610@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,43.0,the-blessing-child-day-care-center-west-new-york-nj-9b8bef,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
"#Wow Kids, LLC",128 Harrison Street,Hoboken,NJ,07030,Hudson,160800004,+12012160822,wowkidshoboken@gmail.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,30.0,wow-kids-llc-hoboken-nj-1351e4,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Tiny Seed of the Big Future Childcare Center II,532A 38Th Street,Union City,NJ,07087,Hudson,160700103,+12012236500,info@tinyseeddaycare.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,40.0,tiny-seed-of-the-big-future-childcare-center-ii-union-city-nj-fbcab1,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Dr Walter F Robinson Community School,95 West 31St Street,Bayonne,NJ,07002,Hudson,160700063,+12018585956,lmariano@bboed.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,189.0,dr-walter-f-robinson-community-school-bayonne-nj-22b4b7,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Horace Mann Community School,25 West 38Th Street,Bayonne,NJ,07002,Hudson,160700062,+12018585979,lmariano@bboed.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,120.0,horace-mann-community-school-bayonne-nj-60b985,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Henry Harris Community School,135 Avenue C,Bayonne,NJ,07002,Hudson,160700061,+12018585945,lmariano@bboed.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,120.0,henry-harris-community-school-bayonne-nj-293584,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Mary J. Donohoe Community School,25 East 5Th Street,Bayonne,NJ,07002,Hudson,160700060,+12018585969,lmariano@bboed.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,120.0,mary-j-donohoe-community-school-bayonne-nj-870ce9,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Midtown Community School,550 Avenue A,Bayonne,NJ,07002,Hudson,160700059,+12018585984,lmariano@bboed.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,130.0,midtown-community-school-bayonne-nj-bbdd2a,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Washington Community School,191 Avenue B,Bayonne,NJ,07002,Hudson,160700058,+12018585990,lmariano@bboed.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,79.0,washington-community-school-bayonne-nj-69940c,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Woodrow Wilson Community School,101 West 56Th Street,Bayonne,NJ,07002,Hudson,160700057,+12018585996,lmariano@bboed.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,120.0,woodrow-wilson-community-school-bayonne-nj-b7c9a5,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
John M. Bailey Community School,75 West 10Th Street,Bayonne,NJ,07002,Hudson,160700056,+12018585824,lmariano@bboed.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,106.0,john-m-bailey-community-school-bayonne-nj-1a1793,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Nicholas Oresko Community School,33 East 24Th Street,Bayonne,NJ,07002,Hudson,160700054,+12018586281,lmariano@bboed.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,86.0,nicholas-oresko-community-school-bayonne-nj-c50491,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Philip G. Vroom Community School,18 West 26Th Street,Bayonne,NJ,07002,Hudson,160700052,+12018585956,lmariano@bboed.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,95.0,philip-g-vroom-community-school-bayonne-nj-b95fa4,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Lincoln Community School,208 Prospect Ave,Bayonne,NJ,07002,Hudson,160700050,+12018585973,lmariano@bboed.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,90.0,lincoln-community-school-bayonne-nj-bb99c4,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Children's Academy Learning Center LLC,401 60Th Street,West New York,NJ,07093,Hudson,160600210,+12017662220,tca.learningcenter@gmail.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,27.0,the-children-s-academy-learning-center-llc-west-new-york-nj-feedf8,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Totz ABA Spot,231 Hutton Street,Jersey City,NJ,07307,Hudson,160600084,+12018935064,totzplaynlearn@gmail.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,24.0,totz-aba-spot-jersey-city-nj-decd4f,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
"Smile of a Child 2, LLC",462 Avenue C,Bayonne,NJ,07002,Hudson,160600060,+15512215322,smileofachild30@yahoo.com,Child Care Center,daycare,0 - 6 years,0,72,0,72,42.0,smile-of-a-child-2-llc-bayonne-nj-04b133,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Small Discoveries Preschool,123 Monticello Avenue,Jersey City,NJ,07304,Hudson,160500241,+12016474761,veronikadeleon@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,53.0,small-discoveries-preschool-jersey-city-nj-5eec88,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Cresthill Academy,1330 Sinatra Drive North,Hoboken,NJ,07030,Hudson,160500054,+12017938930,hobokenuptown@cresthillacademy.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,157.0,cresthill-academy-hoboken-nj-f27fa5,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Lincoln Park Preschool Education Center,330 Duncan Avenue,Jersey City,NJ,07306,Hudson,160300091,+12018841050,aitza.gutierrez@greaterbergen.org,Child Care Center,daycare,0 - 6 years,0,72,0,72,116.0,lincoln-park-preschool-education-center-jersey-city-nj-edd48a,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Three Little Birds,691 Westside Avenue,Jersey City,NJ,07304,Hudson,160300086,+12019840555,chirp@threelittlebirdsjc.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,60.0,three-little-birds-jersey-city-nj-cbbf75,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
"Sowing Seed School Infant, Toddler/Preschool/After School Programs",100 Port Imperial,Weehawken,NJ,07086,Hudson,160300046,+16467374619,aduran@sowingseedschool.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,139.0,sowing-seed-school-infant-toddler-preschool-after-school-programs-weehawken-nj-db74e7,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Cresthill Academy,360 1St Street,Hoboken,NJ,07030,Hudson,160200043,+12017938943,hobokendowntown@cresthillacademy.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,71.0,cresthill-academy-hoboken-nj-f27fa5,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Little Smiles Infant Toddler Center,3257 John F. Kennedy Blvd,Jersey City,NJ,07306,Hudson,151200200,+12017927774,littlesmileskennedy@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,46.0,little-smiles-infant-toddler-center-jersey-city-nj-4d513d,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Learning Experience,900 Monroe Sreet,Hoboken,NJ,07030,Hudson,151200144,+12015331848,hoboken@tlechildcare.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,161.0,the-learning-experience-hoboken-nj-a06ca8,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Smart Start Academy,532 Jersey Ave,Jersey City,NJ,07302,Hudson,151200085,+12014610101,cesiaa@smart-startacademy.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,101.0,smart-start-academy-jersey-city-nj-d7f942,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Early Rise Academy,364-366 Ocean Ave,Jersey City,NJ,07305,Hudson,151100097,+15512567222,earlyriseacademy@outlook.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,37.0,early-rise-academy-jersey-city-nj-c9b6d0,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
New Life Dream Academy,46-48 Martin Luther King Drive,Jersey City,NJ,07305,Hudson,150900256,+19735927621,mfmshine@hotmail.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,91.0,new-life-dream-academy-jersey-city-nj-747256,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Apollo After School,3044 Kennedy Blvd,Jersey City,NJ,07306,Hudson,150800202,+12017579889,licensing@apolloafterschool.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,157.0,apollo-after-school-jersey-city-nj-1f6138,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Little Einsteins Early Learning Center,6723-25 Polk Street,Guttenberg,NJ,07093,Hudson,150800081,+12017589900,marinelli0904@aol.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,62.0,little-einsteins-early-learning-center-guttenberg-nj-6722dc,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Urban Jungle Play,1125 Maxwell Lane,Hoboken,NJ,07030,Hudson,150800002,+12016534212,info@urbanjungleplay.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,21.0,urban-jungle-play-hoboken-nj-591c1f,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Academy House CDC V,404 Tonnele Avenue,Jersey City,NJ,07306,Hudson,150700151,+12019840633,lmoraacademyhouse5@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,224.0,academy-house-cdc-v-jersey-city-nj-6bfb6f,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Kidz Learning Center,5108 Columbia Avenue,North Bergen,NJ,07047,Hudson,150700102,+12017585268,kidzlearningcenterllc@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,46.0,kidz-learning-center-north-bergen-nj-39a29c,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Playscape,221 Mallory Avenue,Jersey City,NJ,07304,Hudson,150600058,+12019138330,ay.tecson@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,25.0,playscape-jersey-city-nj-9986fa,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
HLC Kids Academy,5001 Park Avenue,West New York,NJ,07093,Hudson,150400115,+12017587887,maddy@hudsonlearning.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,60.0,hlc-kids-academy-west-new-york-nj-eef66a,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Home Away Child Care Center,2414 Bergenline Avenue,Union City,NJ,07087,Hudson,150300127,+12012324281,marcos_cathy@yahoo.com,Child Care Center,daycare,0 - 6 years,0,72,0,72,38.0,home-away-child-care-center-union-city-nj-ac2f45,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Step by Step School,720 Monroe Street,Hoboken,NJ,07030,Hudson,141200179,+12016535344,operations@thestepbystepschool.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,150.0,step-by-step-school-hoboken-nj-510cb9,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Academy House IV,3000 Kennedy Blvd,Jersey City,NJ,07306,Hudson,141000240,+12014180100,academyhousecdc4@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,105.0,academy-house-iv-jersey-city-nj-c14a89,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Bright Horizons at Lincoln Harbor,1000 Harbor Blvd,Weehawken,NJ,07086,Hudson,141000099,+12013515350,lincolnharbor@brighthorizons.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,112.0,bright-horizons-at-lincoln-harbor-weehawken-nj-2d8757,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Learning Experience,7108 Kennedy Blvd,North Bergen,NJ,07047,Hudson,141000085,+12016248200,bina.zalawadia@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,162.0,the-learning-experience-north-bergen-nj-fb43cf,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Guardian Angel Child Provider II,700 Central Avenue,Union City,NJ,07087,Hudson,140900166,+12015539559,guardianangeltwo@gmail.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,84.0,guardian-angel-child-provider-ii-union-city-nj-7deef8,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
"Smart Start Academy-The Learning Lounge II, LLC",180 Newark Ave,Jersey City,NJ,07302,Hudson,140900019,+12014616262,cesia@smart-startacademy.com,Child Care Center,daycare,0 - 6 years,0,72,0,72,58.0,smart-start-academy-the-learning-lounge-ii-llc-jersey-city-nj-9fe030,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
"Smart Start Academy-CKJ Group, LLC",552 9Th Street,Hoboken,NJ,07030,Hudson,140900017,+12014616363,cesia@smart-startacademy.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,73.0,smart-start-academy-ckj-group-llc-hoboken-nj-989b6b,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Greater Bergen Community Action,93 Nelson Ave,Jersey City,NJ,07307,Hudson,140800059,+12013425189,aitza.gutierrez@greaterbergen.org,Child Care Center,daycare,0 - 6 years,0,72,0,72,343.0,greater-bergen-community-action-jersey-city-nj-03cdcd,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Bergen-Lafayette Montessori School,324 Communipaw Avenue,Jersey City,NJ,07304,Hudson,140700292,+12017063403,info@bergenlafayettemontessori.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,51.0,bergen-lafayette-montessori-school-jersey-city-nj-b04613,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Brunswick School,189 Brunswick Street,Jersey City,NJ,07302,Hudson,140700131,+12014201550,info@thebrunswickschool.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,429.0,the-brunswick-school-jersey-city-nj-441377,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Bright Beginnings Learning Academy,498 Central Ave,Jersey City,NJ,07307,Hudson,140700040,+12016591133,eliriano@brightbeginnings-jc.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,58.0,bright-beginnings-learning-academy-jersey-city-nj-a3aafa,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Hudson Learning Center,118 - 49Th Street,Union City,NJ,07087,Hudson,140600278,+12019749800,maddy@hudsonlearning.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,15.0,the-hudson-learning-center-union-city-nj-6fb3db,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Bright Horizons at 1102 Maxwell Lane,1102 Maxwell Lane,Hoboken,NJ,07030,Hudson,140500176,+12015239373,1102maxwell@brighthorizons.com,Child Care Center,daycare,0 - 6 years,0,72,0,72,74.0,bright-horizons-at-1102-maxwell-lane-hoboken-nj-df7b58,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Key Element Learning,338 Grove Street,Jersey City,NJ,07302,Hudson,140500001,+12012001160,info@keyelementlearning.com,Child Care Center,daycare,0 - 6 years,0,72,0,72,23.0,key-element-learning-jersey-city-nj-62fb04,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
"HOPES CAP, INC Connors Site",201 Monroe Street,Hoboken,NJ,07030,Hudson,140300090,+12017951576,jestevez@hopes.org,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,51.0,hopes-cap-inc-connors-site-hoboken-nj-4fd5d5,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Firehouse Kids Academy,625 61St Street,West New York,NJ,07093,Hudson,140200096,+12012951800,raquel.fka@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,96.0,firehouse-kids-academy-west-new-york-nj-6861f3,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
River School Warren-Bright Horizons School,254 Warren Street,Jersey City,NJ,07302,Hudson,140100148,+12014279070,keyhonna.rembert@brighthorizons.com,Child Care Center,daycare,0 - 6 years,0,72,0,72,75.0,river-school-warren-bright-horizons-school-jersey-city-nj-5f6fa9,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Connecting Circles Childcare Service,136 Garfield Ave,Jersey City,NJ,07305,Hudson,131000213,+12014334138,connectingcirlcles136@yahoo.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,24.0,connecting-circles-childcare-service-jersey-city-nj-8bd65b,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
"Sunshine Club Center, LLC",1002 Broadway,Bayonne,NJ,07002,Hudson,131000068,+12019600855,garasmary@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,26.0,sunshine-club-center-llc-bayonne-nj-d64e8d,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Mile Square Early Learning Center,1100 Willow Ave,Hoboken,NJ,07030,Hudson,130900102,+12016838530,kpeluso@mselc1979.org,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,195.0,mile-square-early-learning-center-hoboken-nj-d63375,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Wonder Years,255 Central Ave,Jersey City,NJ,07307,Hudson,130800108,+12013602027,thewonderyears255@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,25.0,the-wonder-years-jersey-city-nj-f35a7d,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Growing Seeds Learning Academy,6 Chapel Ave,Jersey City,NJ,07305,Hudson,130800104,+12019858745,jerseycity@gsl.academy,Child Care Center,daycare,0 - 13 years,0,156,0,156,84.0,growing-seeds-learning-academy-jersey-city-nj-3bfef7,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Creative Minds Learning Center LLP,196 Martin Luther King Drive,Jersey City,NJ,07305,Hudson,130700165,+12019186872,davidjefferson20@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,55.0,creative-minds-learning-center-llp-jersey-city-nj-4d42de,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
