county,license_id,provider_type,provider_name,address,city,zip,phone,email,ages_served,capacity
Monmouth,CCC118401,Child Care Center,Leaders in Learning Academy & Day Care,3538 US Highway 9,Freehold,07728,(917) 545-6363,leaderslearning3538@gmail.com,0 - 13 years,167.0
Monmouth,CCC118376,Child Care Center,The Learning Experience,1287 NJ- 35,Middletown,07748,(732) 796-7314,middletownnj@tlechildcare.com,0 - 13 years,162.0
Monmouth,CCC118217,Child Care Center,Minding Miracles Learning Center 3,204 WILSON AVE,PORT MONMOUTH,07758,(732) 769-2722,MINDINGMIRACLES@AOL.COM,2 1/2 - 13 years,50.0
Monmouth,CCC117489,Child Care Center,Shore Jewish Academy,620 Ocean Avenue,Long Branch,07740,(732) 927-7079,shorejewishacademy@gmail.com,0 - 13 years,100.0
Monmouth,CCC117419,Child Care Center,The Learning Experience,94 Broad Street,Eatontown,07724,(732) 344-4395,eatontown@tlechildcare.com,0 - 13 years,164.0
Monmouth,CCC116497,Child Care Center,Leading Edge at Cheesequake PreK,111 New Jersey 34,Matawan,07747,(781) 491-4075,kdarway@leadsschools.com,2 1/2 - 6 years,56.0
Monmouth,CCC116125,Child Care Center,Here We Grow Preschool & Daycare,216 Atlantic Street,Keyport,07730,(732) 497-5900,herewegrowkids@gmail.com,2 1/2 - 13 years,30.0
Monmouth,CCC115735,Child Care Center,Beacon Preparatory Academy and Smart Stars Academy II,165 Amboy Rd,Morganville,07751,(732) 696-8699,mdlncorpnj@gmail.com,0 - 13 years,127.0
Monmouth,CCC114920,Child Care Center,Monmouth Beach Y-Kids,7 Hastings Place,Monmouth Beach,07750,(732) 566-9266,lwoznica@ymcanj.org,2 1/2 - 13 years,60.0
Monmouth,CCC114339,Child Care Center,Learning Bridge Academy,118 West Main St,Freehold,07728,(848) 466-0360,learningbridgefreehold@gmail.com,2 1/2 - 13 years,60.0
Monmouth,CCC113999,Child Care Center,The Learning Experience,2601 Educational Lane,Manasquan,08736,(732) 528-4625,manasquan@tlechildcare.com,0 - 6 years,186.0
Monmouth,190400194,Child Care Center,Let's Grow Early Learning Center,203 Taylors Mills Road,Manalapan,07726,(732) 252-9906,ericafoster@letsgrowelc.com,0 - 13 years,40.0
Monmouth,181000141,Child Care Center,Inspire Early Education LTD.,205 Elton Adelphia Road,Freehold,07728,(732) 607-5899,freehold@kidsandcompany.com,0 - 13 years,85.0
Monmouth,180600143,Child Care Center,LGJ Innovations D.B.A Lightbridge Academy,445 Shrewsbury Avenue,Shrewsbury,07702,(732) 796-8730,shrewsbury_nj@lightbridgeacademy.com,0 - 13 years,188.0
Monmouth,180400224,Child Care Center,Little Leapers Preschool,98 N. Main Street,Marlboro,07746,(908) 216-6839,littleleapers123@gmail.com,2 1/2 - 6 years,55.0
Monmouth,180100088,Child Care Center,Union Beach Board of Education SACC,221 Morningside Ave.,Union Beach,07735,(732) 264-5400,alewert@unionbeachschools.org,2 1/2 - 13 years,80.0
Monmouth,171000196,Child Care Center,Shalom Torah Academy,70 Amboy Road,Morganville,07751,(732) 536-0911,sking@shalomtorah.org,0 - 13 years,73.0
Monmouth,170700110,Child Care Center,Steps to Success VII,208 Commercial Court,Morganville,07751,(732) 970-7979,steps7@stepstosuccess.com,0 - 13 years,235.0
Monmouth,170600063,Child Care Center,Sickles Y-Kids,25 Willow Street,Fair Haven,07704,(732) 566-9266,lwoznica@ymcanj.org,2 1/2 - 13 years,96.0
Monmouth,170600059,Child Care Center,Atlantic Highlands Y-Kids,140 First Avenue,Atlantic Highlands,07716,(732) 566-9266,lwoznica@ymcanj.org,2 1/2 - 13 years,58.0
Monmouth,170600034,Child Care Center,Holmdel Montessori School,101 Crawfords Corner Rd,Holmdel,07733,(732) 536-8181,alex@holmdelmontessorischool.com,0 - 13 years,194.0
Monmouth,170400148,Child Care Center,Right at School at Sycamore Drive Early Childhood Learning Center,37 Sycamore Drive,Hazlet,07730,(609) 651-2351,valerie.rana@rightatschool.com,2 1/2 - 13 years,101.0
"Provider 
County",License Number,Provider Type,Provider Name,Provider Address 1,Provider City,"Provider Zip 
Code","Provider Phone 
Number",Provider Email Address,Ages Served,
Monmouth,170400147,Child Care Center,Right at School at Raritan Valley Elementary School,37 Cresci Boulevard,Hazlet,07730,(609) 651-2351,valerie.rana@rightatschool.com,6 - 13 years,159.0
Monmouth,170400146,Child Care Center,Right at School at Middle Road Elementary School,305 Middle Road,Hazlet,07730,(201) 274-6152,Valeria.Rana@rightatschool.com,6 - 13 years,154.0
Monmouth,170400145,Child Care Center,Right at School at Lillian Drive Elementary School,28 Lillian Drive,Hazlet,07730,(201) 724-6152,valerie.rana@rightatschool.com,6 - 13 years,150.0
Monmouth,170100017,Child Care Center,Matawan Kids Academy LLC DBA Lightbridge Academy-Matawan,233 Broad Street,Matawan,07747,(732) 297-5320,matawan_nj@lightbridgeacademy.com,0 - 13 years,182.0
Monmouth,161000247,Child Care Center,Eatontown Kids Academy LLC DBA Lightbridge Academy of Eatontown,801 Hope Road,Eatontown,07724,(732) 695-6900,sbatra@lightbridgeacademy.com,0 - 13 years,191.0
Monmouth,160800184,Child Care Center,Freehold Renaissance Center,59 Broad Street,Freehold,07728,(732) 462-6800,khernandez@acelero.net,2 1/2 - 6 years,60.0
Monmouth,160800181,Child Care Center,Catherine's Cottage Daycare,50 Main Street,Englishtown,07726,(732) 490-7795,info@catherinescottagedaycare.com,2 1/2 - 13 years,43.0
Monmouth,160700104,Child Care Center,Havenwood Montessori School,434 Aldrich Road,Howell,07731,(732) 822-2341,info@havenwoodmontessori.com,2 1/2 - 13 years,30.0
Monmouth,160500238,Child Care Center,Keyport Board of Education Extendicare,335 Broad Street,Keyport,07735,(732) 212-6100,extendicare@kpsdschools.org,2 1/2 - 13 years,159.0
Monmouth,150900005,Child Care Center,Shrewsbury Y-Kids,20 Obre Place,Shrewsbury,07702,(732) 566-9266,lwoznica@ymcanj.org,2 1/2 - 13 years,100.0
Monmouth,150800257,Child Care Center,Spring Lake Heights Y-Kids,1110 Highway No 71,Spring Lake Heights,07762,(732) 566-9266,lwoznica@ymcanj.org,2 1/2 - 13 years,115.0
Monmouth,150800213,Child Care Center,Future Generation,1 Phalanx Road,Colts Neck,07722,(732) 780-0135,elizabeth@fgkids.org,2 1/2 - 13 years,58.0
Monmouth,150800147,Child Care Center,Inspire Early Education LTD.,598 Aldrich Road,Howell,07731,(732) 370-0110,howell@kidsandcompany.com,0 - 13 years,80.0
Monmouth,150600201,Child Care Center,Lightbridge Academy of Freehold,1 Schlechtweg Way,Freehold,07728,(732) 303-9600,freehold_nj@lightbridgeacademy.com,0 - 13 years,172.0
Monmouth,150600196,Child Care Center,Howell Twp Police Athletic League Land O Pines School Center,1 Thompson Way,Howell,07731,(732) 919-2825,info@howellpal.org,2 1/2 - 13 years,100.0
Monmouth,150300058,Child Care Center,Congregation Torat El-Jersey Shore Jewish Center,301 Monmouth Road,Oakhurst,07755,(732) 531-4410,pamc@torat-el.org,0 - 6 years,30.0
Monmouth,140900018,Child Care Center,KCE Champions LLC at George L. Catrambone,240 Park Avenue,Long Branch,07740,(848) 275-7040,jacarretta@discoverchampions.com,6 - 13 years,100.0
Monmouth,140800168,Child Care Center,Royal Montessori Academy,337 Route 9 South,Manalapan,07726,(732) 786-3133,royalmontessorinj@gmail.com,0 - 13 years,98.0
Monmouth,140600097,Child Care Center,Genius Kids,29 Newbury Road,Howell Township,07731,(732) 987-5777,geniuscarehowell@gmail.com,0 - 13 years,88.0
Monmouth,13YMC0037,Child Care Center,Wemrock Brook Y-Kids,118 Millhurst Road,Manalapan,07726,(732) 566-9266,lwoznica@ymcanj.org,6 - 13 years,100.0
Monmouth,13YMC0031,Child Care Center,Milford Brook Y-Kids,20 Globar Terrace,Manalapan,07726,(732) 566-9266,lwoznica@ymcanj.org,2 1/2 - 13 years,60.0
Monmouth,13YMC0019,Child Care Center,Laura Donovan Y-Kids,237 Stonehurst Boulevard,Freehold,07728,(732) 566-9266,lwoznica@ymcanj.org,6 - 13 years,60.0
Monmouth,13YMC0017,Child Care Center,Millstone Y-Kids,18 Schoolhouse Lane,Clarksburg,08510,(732) 566-9266,lwoznica@ymcanj.org,2 1/2 - 13 years,50.0
Monmouth,13YMC0016,Child Care Center,Taylor Mills Y-Kids,77 Gordons Corner Road,Englishtown,07726,(732) 566-9266,lwoznica@ymcanj.org,6 - 13 years,75.0
Monmouth,13YMC0013,Child Care Center,Clark Mills Y-Kids,34 Gordons Corner Road,Englishtown,07726,(732) 566-9266,lwoznica@ymcanj.org,2 1/2 - 13 years,100.0
Monmouth,13YMC0007,Child Care Center,West Freehold Y-Kids,100 Castronova Way,Freehold,07728,(732) 566-9266,lwoznica@ymcanj.org,2 1/2 - 13 years,100.0
Monmouth,13YMC0006,Child Care Center,Errickson Y-Kids,271 Elton-Adelphia Road,Freehold,07728,(732) 566-9266,lwoznica@ymcanj.org,6 - 13 years,100.0
Monmouth,13YMC0003,Child Care Center,Catena Y-Kids,275 Burlington Road,Freehold,07728,(732) 566-9266,lwoznica@ymcanj.org,6 - 13 years,70.0
Monmouth,13YMC0002,Child Care Center,Applegate Y-Kids,47 Jeanne Brennan Drive,Freehold,07728,(732) 566-9266,lwoznica@ymcanj.org,6 - 13 years,80.0
Monmouth,13Y-K0021,Child Care Center,Cliffwood Y-Kids,422 Cliffwood Ave,Cliffwood,07721,(732) 566-9266,lwoznica@ymcanj.org,2 1/2 - 13 years,88.0
Monmouth,13Y-K0018,Child Care Center,Lloyd Road Y-kids,401 Lloyd Rd,Matawan,07747,(732) 566-9266,lwoznica@ymcanj.org,6 - 13 years,70.0
Monmouth,13Y-K0017,Child Care Center,Ravine Drive Y-Kids,170 Ravine Dr,Matawan,07747,(732) 566-9266,lwoznica@ymcanj.org,2 1/2 - 13 years,100.0
Monmouth,13Y-K0016,Child Care Center,Strathmore Y-Kids,282 Church Street,Aberdeen,07747,(732) 566-9266,lwoznica@ymcanj.org,2 1/2 - 13 years,130.0
Monmouth,13YEL0001,Child Care Center,Yellow Duck Preparatory School,139 Pinebrook Road,Englishtown,07726,(732) 446-4700,yellowduckpreparatory@gmail.com,2 1/2 - 6 years,183.0
Monmouth,13WIN0001,Child Care Center,"Winding Brook School, Inc.",1044 Sycamore Ave,Tinton Falls,07724,(732) 542-0575,windingbrookschool@gmail.com,2 1/2 - 13 years,100.0
Monmouth,13WIL0001,Child Care Center,Monmouth Montessori Academy,2307 Railroad Avenue,Spring Lake Heights,07762,(732) 449-0500,deanna@monmouthmontessoriacademy.com,0 - 13 years,150.0
Monmouth,13WES0003,Child Care Center,Wesley Nursery School,103 Monmouth Rd,Oakhurst,07755,(732) 531-2140,wesleynurseryschool@gmail.com,2 1/2 - 6 years,45.0
Monmouth,13WES0001,Child Care Center,West Long Branch Y-Kids,20 Parker Rd,West Long Branch,07764,(732) 566-9266,lwoznica@ymcanj.org,2 1/2 - 13 years,60.0
Monmouth,13TUT0002,Child Care Center,Future Generation Academy,2077 Route 35 N,Holmdel,07733,(732) 615-0400,futuregenacademy@gmail.com,0 - 13 years,162.0
Monmouth,13TUR0001,Child Care Center,Turtle Creek Learning Academy,10 Railroad Avenue,Marlboro,07746,(732) 780-9656,TCLA4Kids@gmail.com,2 1/2 - 6 years,89.0
Monmouth,13TOW0001,Child Care Center,Tower Hill School,255 Harding Rd,Red Bank,07701,(732) 747-1393,lfisher@towerhillchurch.org,2 1/2 - 13 years,100.0
Monmouth,13TIN0002,Child Care Center,Tiny Treasures Nursery School,2024 New Bedford Rd,Spring Lake,07762,(732) 449-4073,carriekotch@aol.com,0 - 13 years,78.0
Monmouth,13TEM0002,Child Care Center,Temple Shaari Emeth Early Learning Center,400 Craig Rd,Manalapan,07726,(732) 462-3264,scohen@shaariemeth.org,2 1/2 - 6 years,121.0
Monmouth,13TEM0001,Child Care Center,Temple Beth Ahm Preschool,550 Lloyd Rd,Aberdeen,07747,(732) 583-1010,amy@tbapreschool.org,2 1/2 - 6 years,60.0
Monmouth,13TED0001,Child Care Center,Enchanted Treehouse Academy,11 Middletown-Lincroft Road,Lincroft,07738,(732) 747-8583,enchantedtreehouseacademy@gmail.com,0 - 13 years,98.0
Monmouth,13TAD0001,Child Care Center,Tadpole Village Preschool at Frogbridge,7 Yellow Meeting House Rd,Millstone Township,08510,(609) 208-2114,ginger@tadpolevillagepreschool.com,2 1/2 - 6 years,120.0
Monmouth,13SUN0003,Child Care Center,Sunshine Daycare & PreSchool,59 BROAD STREET,FREEHOLD,07728,(732) 462-8003,Uniquetaty@hotmail.com,2 1/2 - 13 years,30.0
Monmouth,13SPI0002,Child Care Center,Spice Tree School,180 Church Street,Belford,07718,(732) 787-0808,njmmac@comcast.net,0 - 13 years,60.0
Monmouth,13SMA0003,Child Care Center,Smart Start Preschool,786 River Road,Fair Haven,07704,(732) 530-3870,smtstart@aol.com,0 - 6 years,82.0
Monmouth,13SAN0002,Child Care Center,Sandy Hook Child Care Center,Fort Hancock,Highlands,07732,(732) 291-2368,sandyhookchildcare@gmail.com,2 1/2 - 6 years,15.0
Monmouth,13SAN0001,Child Care Center,"Sandpiper School, Inc.",400 Mercer Ave,Spring Lake,07762,(732) 449-2630,lisam@sandpiperschool.com,2 1/2 - 6 years,57.0
Monmouth,13SAI0006,Child Care Center,Saint John's Nursery School,2000 Florence Ave,Hazlet,07730,(732) 888-7886,stjohnsnurseryschool1@verizon.net,2 1/2 - 6 years,125.0
Monmouth,13SAI0005,Child Care Center,Saint John's Nursery School,325 Little Silver Point Rd,Little Silver,07739,(732) 741-2788,StJohnsnurseryschool1@gmail.com,2 1/2 - 6 years,63.0
Monmouth,13SAI0002,Child Care Center,Saint Paul's Tender Care Nursery,80 Embury Ave,Ocean Grove,07756,(732) 775-2265,Tendercarenursery@gmail.com,0 - 6 years,84.0
Monmouth,13RED0010,Child Care Center,Red Bank Primary Y-Kids,222 River Street,Red Bank,07701,(732) 566-9266,lwoznica@ymcanj.org,2 1/2 - 13 years,60.0
Monmouth,13RAI0001,Child Care Center,Little Beginnings Childcare and Learning Center,106 Windeler Road,Howell Township,07731,(732) 370-3222,littlebeginningsnj@yahoo.com,0 - 13 years,81.0
Monmouth,13PRO0004,Child Care Center,Project Extend - Wanamassa,901 Bendermere Ave,Wanamassa,07712,(731) 531-5700,pa@oceanhsd.org,2 1/2 - 13 years,65.0
Monmouth,13PRO0003,Child Care Center,Project Extend -  OTIS (Ocean Twp. Intermediate School),1200 W Park Ave,Ocean,07712,(732) 531-5630,pe@oceanhsd.org,6 - 13 years,58.0
Monmouth,13PRO0002,Child Care Center,"Project Extend, Wayside",733 Bowne Road,Ocean,07712,(732) 531-5710,pe@oceanhsd.org,2 1/2 - 13 years,250.0
Monmouth,13PRO0001,Child Care Center,Project Extend OTES (Ocean Twp. Elementary School),555 Dow Ave,Oakhurst,07755,(732) 531-5690,amiller@oceantwp.org,2 1/2 - 13 years,250.0
Monmouth,13PRI0003,Child Care Center,"Prime Time Day Care, Inc.",748 Main Street,Belford,07718,(732) 495-8990,suzier.primetime@yahoo.com,0 - 13 years,84.0
Monmouth,13PRE0012,Child Care Center,Precious Angels,2740 Lakewood Allenwood Road,Howell,07731,(732) 504-8237,preciousangelsinfo@gmail.com,2 1/2 - 13 years,75.0
Monmouth,13PRE0003,Child Care Center,Presbyterian Nursery School,883 Hwy  34,Matawan,07747,(732) 566-9246,presbyns@optonline.net,2 1/2 - 6 years,75.0
Monmouth,13PIT0002,Child Care Center,Pitter Patter Daycare LLC,125 Main Street,Port Monmouth,07758,(732) 495-7004,pitterpatterchilddaycare@gmail.com,0 - 6 years,60.0
Monmouth,13OLA0001,Child Care Center,"2 For Care Early Childhood  Learning Center, LLC",619 Bangs Avenue,Asbury Park,07712,(732) 455-5222,2forcare@gmail.com,0 - 13 years,27.0
Monmouth,13NEI0001,Child Care Center,Neighborhood Preschool & Learning Ctr.,75 Hwy  35,Red Bank,07701,(732) 747-0939,KAPETZ@VERIZON.NET,0 - 6 years,42.0
Monmouth,13MOU0001,Child Care Center,Mountain Hill School,724 Kings Hwy  E,Atlantic Highlands,07716,(732) 291-0056,office@mountainhillschool.com,2 1/2 - 6 years,132.0
Monmouth,13MOT0001,Child Care Center,Learning Path Preschool,924 Middletown Lincroft Rd,Middletown,07748,(732) 671-7028,LEARNINGPATH.DIRECTOR@GMAIL.COM,2 1/2 - 6 years,80.0
Monmouth,13MON0007,Child Care Center,Project TEACH - Monmouth,1076 Wayside Road,Ocean Township,07712,(732) 493-4470,matthew.krason@dcf.nj.gov,0 - 6 years,39.0
Monmouth,13MON0003,Child Care Center,Montessori Academy of New Jersey,3504 Old Asbury Ave,Neptune,07753,(732) 922-9171,MontessoriofNJ@AOL.com,0 - 13 years,120.0
Monmouth,13MON0002,Child Care Center,"Monmouth Day Care Center, Inc.",9 Drs. James Parker Blvd,Red Bank,07701,(732) 741-4313,mquezada@monmouthdaycare.com,0 - 6 years,154.0
Monmouth,13MIL0002,Child Care Center,Miles of Smiles Day Care & Preschool Center,14 Luppatatong Ave,Keyport,07735,(732) 203-9766,milesofsmilesdc@aol.com,0 - 13 years,39.0
Monmouth,13MER0003,Child Care Center,Hackensack Meridian Early Childhood Education Center at JSUMC,89 Davis Avenue,Neptune,07753,(732) 776-4400,maureen.reilly@hmhn.org,0 - 13 years,227.0
Monmouth,13MER0002,Child Care Center,Hackensack Meridian Early Childhood Education Center at RMC,33 E Front Street,Red Bank,07701,(732) 530-2569,diana.smith@hmhn.org,2 1/2 - 13 years,40.0
Monmouth,13MER0001,Child Care Center,Hackensack Meridian Early Childhood Education Center at RMC,(28 Union Street) 1 Riverview Plaza,Red Bank,07701,(732) 530-2569,diana.smith@hmhn.org,0 - 6 years,32.0
Monmouth,13MED0006,Child Care Center,KCE Champions LLC at Shark River Hills,312 Brighton Avenue,Neptune,07753,(609) 664-7388,aleonardi@discoverchampions.com,2 1/2 - 13 years,200.0
Monmouth,13MEA0001,Child Care Center,"Meadow Flower Nursery School (S.L.C. Associates,L.L.C.)",300 Ridge Road,Fair Haven,07704,(732) 219-9444,meadowflowerschool@gmail.com,2 1/2 - 13 years,49.0
Monmouth,13MAR0002,Child Care Center,Marlboro Montessori Academy,257 Hwy 79,Wickatunk,07765,(732) 946-8887,admin@marlboromontessoriacademy.com,0 - 13 years,196.0
Monmouth,13MAR0001,Child Care Center,Marlboro Jewish Center Nursery School,46 Topanemus Rd,Marlboro,07746,(732) 536-2303,preschooloffice@mjcnj.com,0 - 13 years,224.0
Monmouth,13LUT0001,Child Care Center,Luther Memorial Christian Preschool,818 Tinton Ave,Tinton Falls,07724,(732) 542-7447,lmcpreschool818@gmail.com,2 1/2 - 6 years,38.0
Monmouth,13LIT0013,Child Care Center,Little Tree Preschool,20 High Street,Allentown,08501,(609) 259-9005,Jill@allentownpresbyterian.org,2 1/2 - 6 years,86.0
Monmouth,13LIT0012,Child Care Center,Little People at Work,500 Neptune Blvd,Neptune,07753,(732) 776-7111,Littlepeeps@MSN.COM,0 - 13 years,189.0
Monmouth,13LIT0010,Child Care Center,Little Clover Learning Center,112 Middletown Rd.,Holmdel,07733,(732) 706-8600,littlecloverrokki@outlook.com,2 1/2 - 6 years,60.0
Monmouth,13LIT0008,Child Care Center,Minding Miracles Learning Center,45 Appleton Ave,Leonardo,07737,(732) 291-0810,edemarco@mmlcfamily.com,0 - 6 years,53.0
Monmouth,13LIN0004,Child Care Center,The Lincroft Center for Children,1475 W Front Street,Lincroft,07738,(732) 530-0643,lincroftcenterforchildren@gmail.com,0 - 13 years,120.0
Monmouth,13LEA0004,Child Care Center,Growing Kids Academy,1610 Route 35,Oakhurst,07755,(732) 325-8095,growingkidsacademy@verizon.net,0 - 13 years,60.0
"Provider 
County",License Number,Provider Type,Provider Name,Provider Address 1,Provider City,"Provider Zip 
Code","Provider Phone 
Number",Provider Email Address,Ages Served,
Monmouth,13LEA0003,Child Care Center,Leapfrog Learning Center,174 Patterson Ave,Shrewsbury,07702,(732) 530-1442,kisaacson@leapfroglearningcenter.com,2 1/2 - 6 years,88.0
Monmouth,13LEA0001,Child Care Center,Learning Tree Preschool,247 Broad Street,Red Bank,07701,(732) 530-5441,learningtreepreschoolredbank@gmail.com,2 1/2 - 6 years,45.0
Monmouth,13LAK0001,Child Care Center,Manalapan Montessori,100 Bridge Plaza Drive,Manalapan,07726,(732) 536-8181,susan@manalapanmontessori.com,0 - 13 years,120.0
Monmouth,13KLC0011,Child Care Center,KCE Champions LLC at Summerfield Elementary,1 Summerfield Lane,Neptune,07753,(609) 664-7388,aleonardi@discoverchampions.com,2 1/2 - 13 years,60.0
Monmouth,13KLC0010,Child Care Center,KCE Champions LLC at Gables Elementary,1 Gables Court,Neptune,07753,(609) 664-7388,aleonardi@discoverchampions.com,2 1/2 - 13 years,60.0
Monmouth,13KLC0009,Child Care Center,KCE Champions LLC at Midtown Community,1155 Corlies Avenue,Neptune,07753,(609) 664-7388,aleonardi@discoverchampions.com,2 1/2 - 13 years,100.0
Monmouth,13KLC0008,Child Care Center,KCE Champions at Conrow Elementary,335 Long Branch Avenue,Long Branch,07740,(908) 783-4790,lcapatasto@discoverchampions.com,2 1/2 - 6 years,186.0
